Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>"
2573887083,"Jul 29, 2019, 8:15:21 PM",Afternoon Run,Run,,1754,5.51,,,false,,activities/2573887083.gpx,74.84269714355469,,1754.0,1603.0,5514.0,4.699999809265137,,62.36018371582031,,83.0999984741211,143.5,14.100000381469727,-0.5966630578041077,,,,,,,,,515.9564208984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2585239516,"Aug 2, 2019, 9:43:16 PM",The Schuhl Method (Stretch),Run,,4981,14.83,,,false,,activities/2585239516.gpx,74.84269714355469,,4981.0,4284.0,14829.599609375,4.800000190734863,,106.03634643554688,,76.0,117.0,10.5,-0.005394616164267063,,,,,,,,,1378.814208984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2587835393,"Aug 3, 2019, 6:53:53 PM",Hot & Easy Run,Run,"",1560,4.79,,,false,,activities/2587835393.gpx,74.84269714355469,,1560.0,1505.0,4793.2001953125,4.699999809265137,,86.50346374511719,,98.0,142.8000030517578,12.199999809265137,-0.3150296211242676,,,,,,,,,456.4505920410156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2591216454,"Aug 4, 2019, 5:49:18 PM",The Alicia Keys Method (Girl On Fire),Run,,5366,15.87,,,false,,activities/2591216454.gpx,74.84269714355469,,5366.0,4567.0,15877.7001953125,7.400000095367432,,46.67582321166992,,83.30000305175781,130.1999969482422,6.0,-0.1820162832736969,,,,,,,,,1461.0703125,,,,,,,,,,,,,,,,,,,15888.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2599207024,"Aug 7, 2019, 4:23:30 PM",Scatman’s World w/ Jason,Run,"",3570,11.53,,,false,,activities/2599207024.gpx,74.84269714355469,,3570.0,3097.0,11535.900390625,6.5,,138.0855255126953,,77.69999694824219,192.10000610351562,29.700000762939453,0.0008668591035529971,,,,,,,,,1099.0511474609375,,,,,,,,,,,,,,,,,,,11951.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2613178415,"Aug 12, 2019, 4:51:12 PM",Leif Erickson,Run,"",4099,13.08,,,false,,activities/2613178415.gpx,74.84269714355469,,4099.0,3650.0,13082.7001953125,6.0,,93.96487426757812,,100.69999694824219,185.60000610351562,9.100000381469727,-0.005350577645003796,,,,,,,,,1213.0880126953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2616058507,"Aug 13, 2019, 4:44:27 PM",SPRINGWATER WILLAMETTE (Finally dropped someone),Run,"",3425,10.48,,,false,,activities/2616058507.gpx,74.84269714355469,,3425.0,2937.0,10486.900390625,5.300000190734863,,27.98171043395996,,7.099999904632568,20.799999237060547,21.600000381469727,0.03814282640814781,,,,,,,,,968.4344482421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2624662397,"Aug 16, 2019, 5:40:35 PM",EZ Marine Drive,Run,"",2533,6.70,,,false,,activities/2624662397.gpx,74.84269714355469,,2533.0,1907.0,6700.7998046875,4.599999904632568,,7.199999809265137,,9.399999618530273,14.300000190734863,2.700000047683716,0.0,,,,,,,,,616.7788696289062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627801921,"Aug 17, 2019, 6:24:01 PM",Fat 10 Miler,Run,"",5616,17.17,,,false,,activities/2627801921.gpx,74.84269714355469,,5616.0,4863.0,17175.900390625,4.800000190734863,,70.85063934326172,,63.400001525878906,116.80000305175781,14.600000381469727,-0.20028062164783478,,,,,,,,,1582.2430419921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2645251847,"Aug 23, 2019, 9:51:29 PM",Deep Dish Five Miler,Run,"",2436,8.10,,,false,,activities/2645251847.gpx,74.84269714355469,,2436.0,2120.0,8103.10009765625,5.599999904632568,,38.9538459777832,,77.0,116.69999694824219,9.800000190734863,-0.00617047818377614,,,,,,,,,752.7015991210938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
